index,transactions,total_spend,avg_bill_value,qty_per_order,mtbp,life_time,cltv,basket_size_s,basket_size_m,basket_size_l,basket_price_sensitivity_la,basket_price_sensitivity_mm,basket_price_sensitivity_um,basket_price_sensitivity_na,basket_type_smallshop,basket_type_topup,basket_type_fullshop,basket_type_na,basket_dominant_fresh,basket_dominant_mixed,basket_dominant_grocery,basket_dominant_nonfood,label
CUST0000592982,9,132.02,14.66888889,12.77777778,84.66666667,779,11427.06444,0.111111111,0.333333333,0.555555556,0.444444444,0.333333333,0.222222222,0,0.333333333,0.555555556,0.111111111,0,0.444444444,0.222222222,0.333333333,0,1
CUST0000593629,4,12.21,3.0525,1.5,74,300,915.75,0.75,0.25,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000593808,2,2.26,1.13,1.5,36.5,227,256.51,1,0,0,0.5,0.5,0,0,1,0,0,0,0.5,0,0.5,0,2
CUST0000594020,1,2.26,2.26,1,0,310,700.6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
CUST0000594442,2,28.99,14.495,6.5,3.5,526,7624.37,0,1,0,0,0,1,0,0.5,0.5,0,0,0.5,0,0.5,0,1
CUST0000594607,11,134.34,12.21272727,10.18181818,44.09090909,667,8145.889091,0.272727273,0.181818182,0.545454545,0.636363636,0.363636364,0,0,0.363636364,0.545454545,0.090909091,0,0.272727273,0.454545455,0.272727273,0,1
CUST0000595305,2,82.86,41.43,29,85,204,8451.72,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3
CUST0000596085,1,16.01,16.01,11,0,200,3202,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
CUST0000596284,1,10.99,10.99,5,0,724,7956.76,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
CUST0000596336,10,163.62,16.362,10.1,71.4,760,12435.12,0.2,0.2,0.6,0.6,0.2,0.2,0,0.3,0.7,0,0,0.3,0.2,0.4,0.1,1
CUST0000596446,5,39.8,7.96,5.8,149.4,797,6344.12,0,0.8,0.2,0.2,0.2,0.6,0,0.8,0.2,0,0,0.2,0.4,0.2,0.2,1
CUST0000596544,9,140.68,15.63111111,11.33333333,72.33333333,672,10504.10667,0.111111111,0.222222222,0.666666667,0.444444444,0.444444444,0.111111111,0,0.111111111,0.888888889,0,0,1,0,0,0,1
CUST0000596888,2,10.12,5.06,3,121.5,330,1669.8,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000597333,25,130.14,5.2056,3.88,29.76,786,4091.6016,0.36,0.6,0.04,0.16,0.28,0.56,0,0.84,0.16,0,0,0.48,0.32,0.12,0.08,1
CUST0000597337,1,0.36,0.36,1,0,151,54.36,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000598136,4,88.75,22.1875,14.75,124.5,761,16884.6875,0,0.75,0.25,0.25,0.5,0.25,0,0.75,0,0.25,0,0.5,0.25,0,0.25,1
CUST0000598256,1,2.95,2.95,6,0,368,1085.6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
CUST0000599687,1,0.98,0.98,1,0,164,160.72,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000599963,1,19.15,19.15,7,0,128,2451.2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
CUST0000600469,1,8.44,8.44,3,0,688,5806.72,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2
CUST0000600989,2,11.3,5.65,4,198.5,415,2344.75,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2
CUST0000601245,1,5.24,5.24,4,0,437,2289.88,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
CUST0000601327,1,2.2,2.2,3,0,713,1568.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
CUST0000601412,2,43.78,21.89,12.5,358,821,17971.69,0.5,0,0.5,0,1,0,0,0.5,0,0.5,0,0.5,0.5,0,0,3
CUST0000602746,45,732.88,16.28622222,13.88888889,16.73333333,793,12914.97422,0.044444444,0.177777778,0.777777778,0.133333333,0.644444444,0.222222222,0,0.133333333,0.733333333,0.133333333,0,0.244444444,0.444444444,0.311111111,0,1
CUST0000602918,11,23.37,2.124545455,2.363636364,68.09090909,800,1699.636364,0.636363636,0.363636364,0,0.090909091,0.727272727,0,0.181818182,1,0,0,0,0.272727273,0.272727273,0,0.454545455,2
CUST0000603024,347,3357.5,9.675792507,6.46685879,2.337175793,822,7953.501441,0.317002882,0.530259366,0.152737752,0.227665706,0.553314121,0.204610951,0.014409222,0.691642651,0.18443804,0.115273775,0.008645533,0.642651297,0.23054755,0.028818444,0.089337176,1
CUST0000603406,44,285.33,6.484772727,5.75,17.95454545,803,5207.2725,0.227272727,0.613636364,0.159090909,0.136363636,0.5,0.295454545,0.068181818,0.636363636,0.318181818,0,0.045454545,0.431818182,0.204545455,0.272727273,0.045454545,1
CUST0000603483,32,151.16,4.72375,3.5,25.125,818,3864.0275,0.5,0.4375,0.0625,0.0625,0.65625,0.28125,0,0.9375,0.0625,0,0,0.1875,0.25,0.375,0.1875,2
CUST0000603610,1,1.04,1.04,1,0,479,498.16,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000604032,1,2.06,2.06,1,0,334,688.04,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000604318,8,120.92,15.115,5.875,55.25,471,7119.165,0.5,0.25,0.25,0,0.5,0.5,0,0.75,0.25,0,0,0.75,0,0.25,0,1
CUST0000604353,5,209.96,41.992,23.6,145.4,806,33845.552,0,0.2,0.8,0,0.8,0.2,0,0.2,0.4,0.4,0,0.4,0.4,0,0.2,3
CUST0000604697,13,162.44,12.49538462,9.923076923,46.07692308,659,8234.458462,0.384615385,0.230769231,0.384615385,0.538461538,0.461538462,0,0,0.538461538,0.307692308,0.153846154,0,0.230769231,0.230769231,0.461538462,0.076923077,1
CUST0000604743,3,2.64,0.88,1,5.333333333,818,719.84,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000605069,1,32.77,32.77,17,0,345,11305.65,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
CUST0000605140,5,29.9,5.98,6.6,97.2,782,4676.36,0.4,0.4,0.2,0,0.8,0.2,0,0.8,0.2,0,0,0.6,0.4,0,0,1
CUST0000605487,5,35.39,7.078,4,137.4,715,5060.77,0.4,0.6,0,0,0.8,0.2,0,0.8,0.2,0,0,0,0.2,0.4,0.4,2
CUST0000605493,122,3604.36,29.54393443,25.07377049,6.540983607,817,24137.39443,0.024590164,0.081967213,0.893442623,0,0.581967213,0.385245902,0.032786885,0.081967213,0.450819672,0.43442623,0.032786885,0.540983607,0.352459016,0.040983607,0.032786885,3
CUST0000605503,2,6.33,3.165,2.5,144,768,2430.72,0.5,0.5,0,1,0,0,0,1,0,0,0,0.5,0,0.5,0,2
CUST0000605738,16,491.22,30.70125,32.125,36.875,694,21306.6675,0.0625,0.125,0.8125,0.0625,0.75,0.1875,0,0.125,0.25,0.625,0,0.0625,0.6875,0.1875,0.0625,3
CUST0000605752,1,33.87,33.87,25,0,473,16020.51,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,3
CUST0000606400,2,7.73,3.865,4.5,21.5,592,2288.08,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,0,0,0,0.5,0.5,0,1
CUST0000607420,9,323.67,35.96333333,23.44444444,39.55555556,434,15608.08667,0.444444444,0.111111111,0.444444444,0.333333333,0.666666667,0,0,0.555555556,0,0.444444444,0,0.555555556,0.444444444,0,0,3
CUST0000608420,1,2.09,2.09,3,0,204,426.36,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2
CUST0000608620,1,0.99,0.99,3,0,402,397.98,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000608790,3,13.06,4.353333333,3.333333333,200.3333333,653,2842.726667,0.333333333,0.666666667,0,0,0,1,0,1,0,0,0,0.666666667,0.333333333,0,0,1
CUST0000609540,73,911.92,12.49205479,7.835616438,10.98630137,812,10143.54849,0.328767123,0.301369863,0.369863014,0.260273973,0.547945205,0.178082192,0.01369863,0.506849315,0.410958904,0.082191781,0,0.643835616,0.150684932,0.164383562,0.04109589,1
CUST0000609712,4,14.46,3.615,3,162.5,694,2508.81,0.25,0.75,0,0.25,0.75,0,0,1,0,0,0,0.75,0,0,0.25,2
CUST0000609744,1,1.02,1.02,2,0,528,538.56,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2
CUST0000609804,1,6.31,6.31,16,0,191,1205.21,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
CUST0000612841,16,32.47,2.029375,2.0625,49.0625,794,1611.32375,0.8125,0.1875,0,0.0625,0.8125,0.125,0,1,0,0,0,0.3125,0.125,0.375,0.1875,2
CUST0000613062,28,948.82,33.88642857,28.25,28.53571429,818,27719.09857,0.107142857,0.071428571,0.821428571,0,0.75,0.25,0,0.214285714,0.357142857,0.428571429,0,0.714285714,0.178571429,0.107142857,0,3
CUST0000613436,2,28.33,14.165,8.5,1.5,429,6076.785,0,0.5,0.5,0,0,1,0,0.5,0.5,0,0,0.5,0.5,0,0,1
CUST0000613655,1,12.65,12.65,10,0,183,2314.95,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
CUST0000613822,2,58.85,29.425,19,194,503,14800.775,0,0,1,0,1,0,0,0,0.5,0.5,0,0,0.5,0.5,0,3
CUST0000614639,3,52.54,17.51333333,10.66666667,157,574,10052.65333,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0,0,0.666666667,0.333333333,0,1
CUST0000614723,1,35.83,35.83,37,0,351,12576.33,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3
CUST0000614876,2,59.66,29.83,13,28,710,21179.3,0.5,0,0.5,0.5,0.5,0,0,0.5,0.5,0,0,0,0.5,0.5,0,1
CUST0000614952,18,135.91,7.550555556,7.5,18.88888889,403,3042.873889,0.277777778,0.444444444,0.277777778,0.222222222,0.666666667,0.111111111,0,0.777777778,0.166666667,0.055555556,0,0.555555556,0.111111111,0,0.333333333,2
CUST0000615249,21,144.6,6.885714286,5.428571429,28.38095238,670,4613.428571,0.285714286,0.619047619,0.095238095,0.285714286,0.571428571,0.142857143,0,0.619047619,0.380952381,0,0,0.619047619,0.238095238,0.047619048,0.095238095,1
CUST0000615547,56,2398.32,42.82714286,39.60714286,14.5,821,35161.08429,0.017857143,0.125,0.857142857,0.017857143,0.482142857,0.5,0,0.142857143,0.214285714,0.642857143,0,0.553571429,0.428571429,0.017857143,0,3
CUST0000615840,1,9.48,9.48,1,0,303,2872.44,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2
CUST0000615985,8,68.82,8.6025,6.5,87.375,778,6692.745,0,0.75,0.25,0.375,0.625,0,0,0.625,0.375,0,0,0.375,0.125,0.375,0.125,1
CUST0000616217,26,449.77,17.29884615,9.576923077,30.69230769,807,13960.16885,0.269230769,0.346153846,0.384615385,0.076923077,0.384615385,0.538461538,0,0.576923077,0.230769231,0.192307692,0,0.538461538,0.076923077,0.384615385,0,1
CUST0000616429,2,27.3,13.65,6,115,460,6279,0.5,0,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0.5,0,0.5,0,1
CUST0000617767,1,8.04,8.04,5,0,724,5820.96,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
CUST0000617933,1,10.6,10.6,10,0,605,6413,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
CUST0000618042,2,10.06,5.03,5,331,672,3380.16,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
CUST0000618095,1,7.56,7.56,4,0,348,2630.88,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
CUST0000618211,166,3628.25,21.85692771,15.19277108,4.855421687,821,17944.53765,0.072289157,0.295180723,0.63253012,0.180722892,0.409638554,0.403614458,0.006024096,0.379518072,0.457831325,0.156626506,0.006024096,0.680722892,0.240963855,0.054216867,0.018072289,1
CUST0000619158,1,10.14,10.14,1,0,254,2575.56,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2
CUST0000619164,1,22.46,22.46,13,0,149,3346.54,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
CUST0000619225,2,17.82,8.91,6,54,631,5622.21,0,1,0,0.5,0.5,0,0,0,1,0,0,0.5,0.5,0,0,1
CUST0000620309,3,20.6,6.866666667,5.333333333,258,820,5630.666667,0,1,0,0,0.666666667,0.333333333,0,1,0,0,0,0.666666667,0.333333333,0,0,1
CUST0000621258,1,0.43,0.43,1,0,629,270.47,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000622061,2,6.6,3.3,3.5,128,783,2583.9,0.5,0.5,0,0,0,1,0,1,0,0,0,0,0.5,0,0.5,2
CUST0000622071,1,0.68,0.68,1,0,633,430.44,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000622502,69,1757.84,25.47594203,25.82608696,9.449275362,662,16865.07362,0.144927536,0.101449275,0.753623188,0.202898551,0.666666667,0.101449275,0.028985507,0.260869565,0.275362319,0.449275362,0.014492754,0.333333333,0.434782609,0.202898551,0.014492754,3
CUST0000622514,1,47.74,47.74,44,0,125,5967.5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3
CUST0000622535,222,1340.34,6.037567568,4.869369369,3.644144144,818,4938.73027,0.490990991,0.382882883,0.126126126,0.166666667,0.653153153,0.121621622,0.058558559,0.788288288,0.18018018,0.027027027,0.004504505,0.441441441,0.189189189,0.238738739,0.126126126,1
CUST0000622966,2,1.93,0.965,1,1,706,681.29,1,0,0,0.5,0.5,0,0,1,0,0,0,1,0,0,0,2
CUST0000623007,5,98.45,19.69,8.8,105.4,822,16185.18,0.4,0.2,0.4,0,0.8,0,0.2,0.6,0.2,0.2,0,0.2,0.2,0.2,0.4,1
CUST0000623317,1,10.32,10.32,14,0,346,3570.72,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
CUST0000623649,9,153.49,17.05444444,11,63.55555556,757,12910.21444,0.111111111,0.444444444,0.444444444,0.111111111,0.444444444,0.444444444,0,0.333333333,0.666666667,0,0,0.666666667,0.222222222,0.111111111,0,1
CUST0000623730,46,104.87,2.279782609,2.173913043,17.41304348,821,1871.701522,0.760869565,0.217391304,0.02173913,0.239130435,0.695652174,0.065217391,0,0.97826087,0.02173913,0,0,0.173913043,0.130434783,0.673913043,0.02173913,2
CUST0000623778,2,2.46,1.23,1.5,157,650,799.5,1,0,0,0.5,0,0.5,0,1,0,0,0,1,0,0,0,2
CUST0000623923,2,1.46,0.73,1,262,552,402.96,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000624342,68,1596.89,23.48367647,16.05882353,11.79411765,814,19115.71265,0.029411765,0.264705882,0.705882353,0.102941176,0.338235294,0.558823529,0,0.176470588,0.544117647,0.279411765,0,0.661764706,0.235294118,0.088235294,0.014705882,1
CUST0000624644,3,43.76,14.58666667,10.66666667,32,505,7366.266667,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0,0.333333333,0.333333333,0.333333333,0,1
CUST0000624650,1,1.31,1.31,2,0,550,720.5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
CUST0000624803,1,9.96,9.96,10,0,427,4252.92,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
CUST0000624930,5,62.14,12.428,7.8,115.2,748,9296.144,0,0.6,0.4,0,0.6,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0,0.2,1
CUST0000625493,10,65.65,6.565,5.6,12.6,227,1490.255,0.4,0.3,0.3,0.3,0.5,0,0.2,0.6,0.3,0,0.1,0.3,0.3,0.2,0.1,2
CUST0000625521,132,437.07,3.311136364,2.492424242,5.901515152,787,2605.864318,0.689393939,0.287878788,0.022727273,0.098484848,0.659090909,0.196969697,0.045454545,0.931818182,0.060606061,0.007575758,0,0.439393939,0.136363636,0.227272727,0.196969697,2
CUST0000626491,3,17.15,5.716666667,8.333333333,31.66666667,228,1303.4,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0,0,0.666666667,0,0,0.333333333,1
CUST0000626610,1,0.28,0.28,1,0,783,219.24,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
CUST0000626776,2,11.09,5.545,5.5,46.5,278,1541.51,0,1,0,0.5,0.5,0,0,0.5,0.5,0,0,0.5,0,0.5,0,1
CUST0000626795,30,344.24,11.47466667,8.366666667,24.2,744,8537.152,0.466666667,0.333333333,0.2,0.133333333,0.766666667,0.1,0,0.7,0.066666667,0.2,0.033333333,0.4,0.266666667,0.3,0,2
CUST0000626994,2,18.04,9.02,9.5,4.5,322,2904.44,0,0.5,0.5,0,1,0,0,0.5,0,0.5,0,0.5,0.5,0,0,1
CUST0000627121,16,113.94,7.12125,4.5625,50.8125,820,5839.425,0.5625,0.25,0.1875,0.375,0.5,0.125,0,0.625,0.375,0,0,0.625,0,0.25,0.125,1
CUST0000627420,12,114.28,9.523333333,7.916666667,9.166666667,182,1733.246667,0.166666667,0.416666667,0.416666667,0.333333333,0.583333333,0.083333333,0,0.333333333,0.666666667,0,0,0.666666667,0.25,0,0.083333333,1
CUST0000627777,1,1.11,1.11,1,0,574,637.14,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000627864,1,0.54,0.54,1,0,137,73.98,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000628115,8,169.95,21.24375,10.875,66.375,546,11599.0875,0,0.375,0.625,0.125,0.375,0.5,0,0,1,0,0,0.875,0,0.125,0,1
CUST0000629006,2,7.67,3.835,2.5,23.5,469,1798.615,0.5,0.5,0,0,1,0,0,1,0,0,0,0,0,0,1,2
CUST0000629598,3,77.26,25.75333333,16.66666667,228,688,17718.29333,0,0,1,0,0.666666667,0.333333333,0,0,1,0,0,1,0,0,0,1
CUST0000629674,4,117.34,29.335,19.75,76.5,332,9739.22,0,0.5,0.5,0,0.5,0.5,0,0,0.5,0.5,0,0.25,0.75,0,0,3
CUST0000629704,1,5.13,5.13,6,0,780,4001.4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
CUST0000629707,10,98.94,9.894,6.9,53.7,587,5807.778,0.3,0.6,0.1,0,0.5,0.4,0.1,0.6,0.3,0.1,0,0.5,0.1,0.3,0.1,1
CUST0000629744,2,27.13,13.565,8,1,381,5168.265,0,0.5,0.5,0,1,0,0,0.5,0.5,0,0,0.5,0,0.5,0,1
CUST0000629745,8,286.38,35.7975,34.25,39.75,431,15428.7225,0,0,1,0.875,0.125,0,0,0.125,0.5,0.375,0,0.125,0.75,0.125,0,3
CUST0000629878,1,16.06,16.06,7,0,669,10744.14,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
CUST0000629928,49,619.47,12.6422449,9.734693878,16.3877551,818,10341.35633,0.204081633,0.346938776,0.448979592,0.387755102,0.448979592,0.142857143,0.020408163,0.428571429,0.489795918,0.081632653,0,0.632653061,0.224489796,0.081632653,0.06122449,1
CUST0000630040,3,3.88,1.293333333,3,219,713,922.1466667,0.333333333,0.666666667,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000630849,3,129.81,43.27,30.66666667,20.66666667,354,15317.58,0,0,1,0,1,0,0,0,0.333333333,0.666666667,0,1,0,0,0,3
CUST0000631346,2,6.07,3.035,3,1,682,2069.87,0.5,0.5,0,1,0,0,0,0.5,0.5,0,0,0,1,0,0,1
CUST0000631617,36,350.98,9.749444444,8.666666667,18.33333333,690,6727.116667,0.388888889,0.305555556,0.305555556,0.166666667,0.638888889,0.111111111,0.083333333,0.611111111,0.305555556,0.083333333,0,0.638888889,0.055555556,0.111111111,0.194444444,1
CUST0000631687,1,50.58,50.58,34,0,306,15477.48,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,3
CUST0000631886,3,12.83,4.276666667,2.666666667,147.6666667,465,1988.65,0.666666667,0.333333333,0,0,1,0,0,1,0,0,0,0.666666667,0,0.333333333,0,2
CUST0000631911,19,218.2,11.48421053,8.842105263,40,816,9371.115789,0.263157895,0.368421053,0.368421053,0,0.473684211,0.526315789,0,0.473684211,0.526315789,0,0,0.526315789,0.263157895,0.157894737,0.052631579,1
CUST0000631960,1,10.2,10.2,12,0,662,6752.4,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
CUST0000632222,6,152.6,25.43333333,13.16666667,29.83333333,261,6638.1,0,0.5,0.5,0,1,0,0,0.5,0.333333333,0.166666667,0,0.666666667,0.166666667,0.166666667,0,1
CUST0000632621,9,207.15,23.01666667,13.22222222,69.44444444,714,16433.9,0.222222222,0.222222222,0.555555556,0,0.666666667,0.333333333,0,0.333333333,0.333333333,0.333333333,0,0.444444444,0.333333333,0.111111111,0.111111111,1
CUST0000632878,3,43.2,14.4,13,178.6666667,712,10252.8,0,0,1,0,0,1,0,0.333333333,0.666666667,0,0,0.333333333,0.666666667,0,0,1
CUST0000632910,1,2.84,2.84,3,0,782,2220.88,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000633237,8,353.07,44.13375,18.25,90.375,730,32217.6375,0,0.375,0.625,0.375,0.625,0,0,0.375,0.5,0.125,0,0.625,0,0.375,0,3
CUST0000633596,1,11.59,11.59,5,0,560,6490.4,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000633617,24,510.88,21.28666667,14.375,27.70833333,677,14411.07333,0.083333333,0.541666667,0.375,0,0.25,0.625,0.125,0.583333333,0.25,0.166666667,0,0.666666667,0.166666667,0.041666667,0.125,1
CUST0000633704,1,3.83,3.83,1,0,135,517.05,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000633906,481,5402.7,11.23222453,7.636174636,1.663201663,804,9030.708524,0.191268191,0.521829522,0.286902287,0.056133056,0.492723493,0.451143451,0,0.403326403,0.540540541,0.056133056,0,0.457380457,0.415800416,0.093555094,0.033264033,1
CUST0000633908,24,704.25,29.34375,24.875,30.95833333,771,22624.03125,0.208333333,0.166666667,0.625,0.458333333,0.458333333,0.041666667,0.041666667,0.333333333,0.291666667,0.375,0,0.166666667,0.541666667,0.25,0.041666667,3
CUST0000633979,5,2.53,0.506,1,128.8,727,367.862,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000634066,47,449.18,9.557021277,8.382978723,17.23404255,818,7817.643404,0.319148936,0.340425532,0.340425532,0.106382979,0.680851064,0.14893617,0.063829787,0.489361702,0.446808511,0,0.063829787,0.744680851,0.127659574,0.063829787,0,1
CUST0000634424,4,39.64,9.91,9,3.5,813,8056.83,0.25,0.25,0.5,0.75,0.25,0,0,0.5,0.5,0,0,0.75,0.25,0,0,1
CUST0000634652,33,32.13,0.973636364,1.121212121,23.09090909,785,764.3045455,1,0,0,0,1,0,0,1,0,0,0,0.545454545,0,0.272727273,0.181818182,2
CUST0000634688,86,1075.52,12.50604651,9.337209302,9.151162791,809,10117.39163,0.11627907,0.523255814,0.360465116,0.034883721,0.360465116,0.604651163,0,0.430232558,0.523255814,0.046511628,0,0.720930233,0.244186047,0.034883721,0,1
CUST0000634693,36,337.6,9.377777778,7,22.38888889,820,7689.777778,0.194444444,0.527777778,0.277777778,0.638888889,0.361111111,0,0,0.5,0.444444444,0.055555556,0,0.333333333,0.305555556,0.277777778,0.083333333,1
CUST0000634764,13,44.24,3.403076923,2.846153846,52.07692308,720,2450.215385,0.538461538,0.461538462,0,0.230769231,0.615384615,0.153846154,0,0.692307692,0.307692308,0,0,0.307692308,0.307692308,0.230769231,0.153846154,2
CUST0000634884,2,88.07,44.035,18.5,177,577,25408.195,0.5,0,0.5,0,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,0,0,3
CUST0000635319,2,15.13,7.565,5.5,49.5,593,4486.045,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,0,0,0,1,0,0,1
CUST0000635457,41,524.33,12.78853659,6.268292683,18.90243902,789,10090.15537,0.317073171,0.414634146,0.268292683,0.390243902,0.463414634,0.12195122,0.024390244,0.634146341,0.365853659,0,0,0.390243902,0.195121951,0.390243902,0.024390244,1
CUST0000636010,1,9.14,9.14,11,0,259,2367.26,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
CUST0000636171,7,49.23,7.032857143,3.857142857,24,767,5394.201429,0.571428571,0.285714286,0.142857143,0,0.857142857,0.142857143,0,0.857142857,0.142857143,0,0,0.428571429,0.142857143,0.428571429,0,2
CUST0000636909,2,2.78,1.39,3,175.5,423,587.97,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
CUST0000637549,1,2.7,2.7,3,0,803,2168.1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
CUST0000637773,4,39.82,9.955,6.5,137.75,612,6092.46,0,0.75,0.25,0.75,0.25,0,0,0.25,0.75,0,0,0,0.75,0.25,0,1
CUST0000638110,2,8.37,4.185,3.5,189.5,667,2791.395,0.5,0.5,0,0,0,1,0,0.5,0.5,0,0,1,0,0,0,1
CUST0000638194,1,7.64,7.64,5,0,211,1612.04,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000638261,24,267.3,11.1375,5.708333333,32.04166667,774,8620.425,0.333333333,0.458333333,0.208333333,0.208333333,0.625,0.125,0.041666667,0.583333333,0.291666667,0.083333333,0.041666667,0.666666667,0.208333333,0,0.083333333,1
CUST0000638798,64,1235.93,19.31140625,15.265625,4.609375,321,6198.961406,0.234375,0.234375,0.53125,0.4375,0.546875,0,0.015625,0.4375,0.1875,0.375,0,0.265625,0.421875,0.15625,0.15625,1
CUST0000638824,67,215.69,3.219253731,2.671641791,12.04477612,814,2620.472537,0.567164179,0.417910448,0.014925373,0.253731343,0.52238806,0.223880597,0,0.985074627,0.014925373,0,0,0.537313433,0.119402985,0.343283582,0,2
CUST0000639364,11,428.5,38.95454545,37.45454545,47.18181818,571,22243.04545,0.181818182,0,0.818181818,0.636363636,0.363636364,0,0,0.181818182,0,0.818181818,0,0.090909091,0.545454545,0.363636364,0,3
CUST0000639623,1,10.55,10.55,7,0,169,1782.95,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
CUST0000639933,1,64.53,64.53,65,0,298,19229.94,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,3
CUST0000640090,9,65.63,7.292222222,7.888888889,73.22222222,742,5410.828889,0.333333333,0.444444444,0.222222222,0.333333333,0.555555556,0.111111111,0,0.777777778,0.111111111,0.111111111,0,0.222222222,0.444444444,0.333333333,0,1
CUST0000640319,1,10.44,10.44,4,0,352,3674.88,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
CUST0000640465,1,0.62,0.62,1,0,521,323.02,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2
CUST0000640479,2,22.38,11.19,8.5,260.5,649,7262.31,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0,0,0.5,0.5,0,1
CUST0000640774,1,71.52,71.52,72,0,104,7438.08,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,3
CUST0000640974,1,14.88,14.88,27,0,410,6100.8,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,3
CUST0000641333,1,1.54,1.54,1,0,525,808.5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
CUST0000641589,7,125.18,17.88285714,10,34.71428571,285,5096.614286,0.142857143,0.571428571,0.285714286,0.714285714,0.285714286,0,0,0.285714286,0.571428571,0.142857143,0,0,0.428571429,0.571428571,0,1
CUST0000642066,1,11.09,11.09,9,0,702,7785.18,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
